Entity,Code,Year,Gas consumption per capita (BP & UN (2017 revision))
United Arab Emirates,ARE,1981,57.98917834
United Arab Emirates,ARE,1982,57.370540840000004
United Arab Emirates,ARE,1983,49.701251340000006
United Arab Emirates,ARE,1984,64.93855794
United Arab Emirates,ARE,1985,76.14815261999999
United Arab Emirates,ARE,1986,87.37797663
United Arab Emirates,ARE,1987,94.02553184
United Arab Emirates,ARE,1988,89.63502107000001
United Arab Emirates,ARE,1989,102.93887450000001
United Arab Emirates,ARE,1990,95.15076008999999
United Arab Emirates,ARE,1991,108.175283
United Arab Emirates,ARE,1992,94.05376301
United Arab Emirates,ARE,1993,93.12830224000001
United Arab Emirates,ARE,1994,102.07712420000001
United Arab Emirates,ARE,1995,105.9599848
United Arab Emirates,ARE,1996,110.5316372
United Arab Emirates,ARE,1997,112.422917
United Arab Emirates,ARE,1998,112.0774767
United Arab Emirates,ARE,1999,110.0586715
United Arab Emirates,ARE,2000,104.2743679
United Arab Emirates,ARE,2001,119.14516160000001
United Arab Emirates,ARE,2002,108.7517108
United Arab Emirates,ARE,2003,105.9586224
United Arab Emirates,ARE,2004,102.9562559
United Arab Emirates,ARE,2005,96.10904929
United Arab Emirates,ARE,2006,86.57885339
United Arab Emirates,ARE,2007,85.14720058
United Arab Emirates,ARE,2008,90.27094017
United Arab Emirates,ARE,2009,80.64158858
United Arab Emirates,ARE,2010,76.93485783999999
United Arab Emirates,ARE,2011,76.29744814
United Arab Emirates,ARE,2012,77.11081560000001
United Arab Emirates,ARE,2013,77.77008327
United Arab Emirates,ARE,2014,76.07684651000001
United Arab Emirates,ARE,2015,84.34953653
United Kingdom,GBR,1965,0.15827031779999998
United Kingdom,GBR,1966,0.15348852640000002
United Kingdom,GBR,1967,0.2568281094
United Kingdom,GBR,1968,0.5771335078
United Kingdom,GBR,1969,1.119785491
United Kingdom,GBR,1970,2.125950179
United Kingdom,GBR,1971,3.417122277
United Kingdom,GBR,1972,4.836711929
United Kingdom,GBR,1973,5.22249091
United Kingdom,GBR,1974,6.2370833370000005
United Kingdom,GBR,1975,6.528381235
United Kingdom,GBR,1976,6.920220942
United Kingdom,GBR,1977,7.35334405
United Kingdom,GBR,1978,7.627220881
United Kingdom,GBR,1979,8.356705213
United Kingdom,GBR,1980,8.331404116
United Kingdom,GBR,1981,8.442635059
United Kingdom,GBR,1982,8.397503457000001
United Kingdom,GBR,1983,8.748068311
United Kingdom,GBR,1984,8.941405832000001
United Kingdom,GBR,1985,9.602667659000002
United Kingdom,GBR,1986,9.743833594
United Kingdom,GBR,1987,9.983564398
United Kingdom,GBR,1988,9.483919504
United Kingdom,GBR,1989,9.242203765000001
United Kingdom,GBR,1990,9.596123213
United Kingdom,GBR,1991,10.33790001
United Kingdom,GBR,1992,10.260455
United Kingdom,GBR,1993,11.66117319
United Kingdom,GBR,1994,11.97445524
United Kingdom,GBR,1995,12.73038452
United Kingdom,GBR,1996,14.78488506
United Kingdom,GBR,1997,15.15394682
United Kingdom,GBR,1998,15.69979827
United Kingdom,GBR,1999,16.6582915
United Kingdom,GBR,2000,17.18652522
United Kingdom,GBR,2001,17.04256153
United Kingdom,GBR,2002,16.763526549999998
United Kingdom,GBR,2003,16.7412572
United Kingdom,GBR,2004,17.02176443
United Kingdom,GBR,2005,16.47730432
United Kingdom,GBR,2006,15.494242120000001
United Kingdom,GBR,2007,15.5098354
United Kingdom,GBR,2008,15.812775120000001
United Kingdom,GBR,2009,14.51252815
United Kingdom,GBR,2010,15.57750691
United Kingdom,GBR,2011,12.80764475
United Kingdom,GBR,2012,12.03651026
United Kingdom,GBR,2013,11.82720494
United Kingdom,GBR,2014,10.73414201
United Kingdom,GBR,2015,10.90629517
United States,USA,1965,23.12803155
United States,USA,1966,24.6606494
United States,USA,1967,25.78217725
United States,USA,1968,27.344972849999998
United States,USA,1969,29.17263402
United States,USA,1970,30.47595059
United States,USA,1971,31.14054361
United States,USA,1972,31.17941201
United States,USA,1973,30.64882756
United States,USA,1974,29.32147424
United States,USA,1975,26.6697362
United States,USA,1976,26.95117035
United States,USA,1977,26.15507368
United States,USA,1978,25.9993238
United States,USA,1979,26.610528780000003
United States,USA,1980,25.81105871
United States,USA,1981,24.95210464
United States,USA,1982,22.97705185
United States,USA,1983,21.35416491
United States,USA,1984,22.595249220000003
United States,USA,1985,21.54426399
United States,USA,1986,20.00193379
United States,USA,1987,21.06623889
United States,USA,1988,21.82408736
United States,USA,1989,22.968357700000002
United States,USA,1990,22.75025648
United States,USA,1991,23.02611867
United States,USA,1992,23.57920196
United States,USA,1993,23.92728474
United States,USA,1994,24.23624075
United States,USA,1995,25.010478640000002
United States,USA,1996,25.1687352
United States,USA,1997,25.00915884
United States,USA,1998,24.28255628
United States,USA,1999,24.07651456
United States,USA,2000,24.7607974
United States,USA,2001,23.42960128
United States,USA,2002,23.965080030000003
United States,USA,2003,23.07021859
United States,USA,2004,22.96472805
United States,USA,2005,22.407978040000003
United States,USA,2006,21.883586630000003
United States,USA,2007,23.070463800000002
United States,USA,2008,23.03321382
United States,USA,2009,22.42098851
United States,USA,2010,23.33500841
United States,USA,2011,23.51204362
United States,USA,2012,24.40135422
United States,USA,2013,24.8966599
United States,USA,2014,25.25855159
United States,USA,2015,25.82894972
Uzbekistan,UZB,1985,18.44963336
Uzbekistan,UZB,1986,17.347475470000003
Uzbekistan,UZB,1987,17.720387719999998
Uzbekistan,UZB,1988,17.04908652
Uzbekistan,UZB,1989,17.58944199
Uzbekistan,UZB,1990,18.28059692
Uzbekistan,UZB,1991,17.99400982
Uzbekistan,UZB,1992,17.66949688
Uzbekistan,UZB,1993,18.830801039999997
Uzbekistan,UZB,1994,18.72729723
Uzbekistan,UZB,1995,18.80968116
Uzbekistan,UZB,1996,18.86426692
Uzbekistan,UZB,1997,19.45157933
Uzbekistan,UZB,1998,19.799104370000002
Uzbekistan,UZB,1999,20.42235377
Uzbekistan,UZB,2000,19.25040877
Uzbekistan,UZB,2001,20.60788824
Uzbekistan,UZB,2002,20.86678312
Uzbekistan,UZB,2003,18.5554543
Uzbekistan,UZB,2004,17.38011667
Uzbekistan,UZB,2005,16.86383874
Uzbekistan,UZB,2006,16.30969683
Uzbekistan,UZB,2007,17.596511460000002
Uzbekistan,UZB,2008,18.39808631
Uzbekistan,UZB,2009,14.82445329
Uzbekistan,UZB,2010,14.942897330000001
Uzbekistan,UZB,2011,17.155310399999998
Uzbekistan,UZB,2012,16.719295770000002
Uzbekistan,UZB,2013,16.33040986
Uzbekistan,UZB,2014,16.7358198
Uzbekistan,UZB,2015,16.97493769
Venezuela,VEN,1965,7.216152934
Venezuela,VEN,1966,7.305939771
Venezuela,VEN,1967,7.7370917740000005
Venezuela,VEN,1968,7.726974695
Venezuela,VEN,1969,7.701238869
Venezuela,VEN,1970,6.96429362
Venezuela,VEN,1971,6.551602242
Venezuela,VEN,1972,6.326887717
Venezuela,VEN,1973,7.5778788409999995
Venezuela,VEN,1974,7.788522802
Venezuela,VEN,1975,7.367443738
Venezuela,VEN,1976,8.881337713999999
Venezuela,VEN,1977,9.428114255
Venezuela,VEN,1978,9.252963545
Venezuela,VEN,1979,10.08179422
Venezuela,VEN,1980,10.09975224
Venezuela,VEN,1981,9.885109561
Venezuela,VEN,1982,10.27134182
Venezuela,VEN,1983,9.851385414000001
Venezuela,VEN,1984,10.615628000000001
Venezuela,VEN,1985,10.35789233
Venezuela,VEN,1986,11.111201950000002
Venezuela,VEN,1987,10.55151392
Venezuela,VEN,1988,10.53078526
Venezuela,VEN,1989,10.54767447
Venezuela,VEN,1990,11.5755704
Venezuela,VEN,1991,11.27531326
Venezuela,VEN,1992,10.87844772
Venezuela,VEN,1993,11.48372256
Venezuela,VEN,1994,11.8878236
Venezuela,VEN,1995,12.97302492
Venezuela,VEN,1996,13.73925557
Venezuela,VEN,1997,13.96344113
Venezuela,VEN,1998,14.35995335
Venezuela,VEN,1999,11.93991358
Venezuela,VEN,2000,11.93568694
Venezuela,VEN,2001,12.41572511
Venezuela,VEN,2002,11.70566066
Venezuela,VEN,2003,10.20621115
Venezuela,VEN,2004,11.29306773
Venezuela,VEN,2005,10.71508915
Venezuela,VEN,2006,12.09736267
Venezuela,VEN,2007,13.69748129
Venezuela,VEN,2008,12.75634718
Venezuela,VEN,2009,11.81682621
Venezuela,VEN,2010,11.618384480000001
Venezuela,VEN,2011,10.558129220000001
Venezuela,VEN,2012,10.99628987
Venezuela,VEN,2013,10.53436499
Venezuela,VEN,2014,10.46271741
Venezuela,VEN,2015,11.597855460000002
Vietnam,VNM,1965,0
Vietnam,VNM,1966,0
Vietnam,VNM,1967,0
Vietnam,VNM,1968,0
Vietnam,VNM,1969,0
Vietnam,VNM,1970,0
Vietnam,VNM,1971,0
Vietnam,VNM,1972,0
Vietnam,VNM,1973,0
Vietnam,VNM,1974,0
Vietnam,VNM,1975,0
Vietnam,VNM,1976,0
Vietnam,VNM,1977,0
Vietnam,VNM,1978,0
Vietnam,VNM,1979,0
Vietnam,VNM,1980,0
Vietnam,VNM,1981,0.001881614977
Vietnam,VNM,1982,0.003472750144
Vietnam,VNM,1983,0.01177420669
Vietnam,VNM,1984,0.009942988703999999
Vietnam,VNM,1985,0.006096049504
Vietnam,VNM,1986,0.006144615811999999
Vietnam,VNM,1987,0.006007861738
Vietnam,VNM,1988,0.004451592306
Vietnam,VNM,1989,0.005226386731
Vietnam,VNM,1990,0.006138138463
Vietnam,VNM,1991,0.010850297299999999
Vietnam,VNM,1992,0.03090195636
Vietnam,VNM,1993,0.03606304577
Vietnam,VNM,1994,0.03539732293
Vietnam,VNM,1995,0.02025998306
Vietnam,VNM,1996,0.039288112810000005
Vietnam,VNM,1997,0.07177405595000001
Vietnam,VNM,1998,0.1200758718
Vietnam,VNM,1999,0.1713926755
Vietnam,VNM,2000,0.20859541350000002
Vietnam,VNM,2001,0.2579987786
Vietnam,VNM,2002,0.3065138363
Vietnam,VNM,2003,0.3002100531
Vietnam,VNM,2004,0.5212969047
Vietnam,VNM,2005,0.7995303648000001
Vietnam,VNM,2006,0.8610297875999999
Vietnam,VNM,2007,0.8627730078
Vietnam,VNM,2008,0.9052476489
Vietnam,VNM,2009,0.9575111869999999
Vietnam,VNM,2010,1.1123311839999999
Vietnam,VNM,2011,0.9924361652
Vietnam,VNM,2012,1.082551119
Vietnam,VNM,2013,1.115478194
Vietnam,VNM,2014,1.1547697680000002
Vietnam,VNM,2015,1.192437228
World,OWID_WRL,1965,2.04334337
World,OWID_WRL,1966,2.1789767849999997
World,OWID_WRL,1967,2.288339485
World,OWID_WRL,1968,2.440439793
World,OWID_WRL,1969,2.622829755
World,OWID_WRL,1970,2.797124445
World,OWID_WRL,1971,2.926091731
World,OWID_WRL,1972,3.020779419
World,OWID_WRL,1973,3.094442682
World,OWID_WRL,1974,3.0994900149999998
World,OWID_WRL,1975,3.034402876
World,OWID_WRL,1976,3.149755875
World,OWID_WRL,1977,3.1892228960000004
World,OWID_WRL,1978,3.260463096
World,OWID_WRL,1979,3.401871046
World,OWID_WRL,1980,3.3688647
World,OWID_WRL,1981,3.343677436
World,OWID_WRL,1982,3.2947280070000002
World,OWID_WRL,1983,3.280337091
World,OWID_WRL,1984,3.4860054000000003
World,OWID_WRL,1985,3.536936502
World,OWID_WRL,1986,3.5032380119999997
World,OWID_WRL,1987,3.617320694
World,OWID_WRL,1988,3.716694342
World,OWID_WRL,1989,3.818218016
World,OWID_WRL,1990,3.855859857
World,OWID_WRL,1991,3.895931043
World,OWID_WRL,1992,3.853808405
World,OWID_WRL,1993,3.8333319710000002
World,OWID_WRL,1994,3.804599132
World,OWID_WRL,1995,3.881681236
World,OWID_WRL,1996,4.0135457390000004
World,OWID_WRL,1997,3.9574543810000002
World,OWID_WRL,1998,3.973293979
World,OWID_WRL,1999,4.020843955
World,OWID_WRL,2000,4.129114611
World,OWID_WRL,2001,4.145882189
World,OWID_WRL,2002,4.2078137479999995
World,OWID_WRL,2003,4.27215233
World,OWID_WRL,2004,4.370361249
World,OWID_WRL,2005,4.442817898
World,OWID_WRL,2006,4.517588196
World,OWID_WRL,2007,4.644232217
World,OWID_WRL,2008,4.706995997
World,OWID_WRL,2009,4.526844247
World,OWID_WRL,2010,4.804064980000001
World,OWID_WRL,2011,4.832179981
World,OWID_WRL,2012,4.911813147
World,OWID_WRL,2013,4.924464682
World,OWID_WRL,2014,4.896767903
World,OWID_WRL,2015,4.956875944
