Entity,Code,Year,Gas production (TWh)
Romania,ROU,2018,99.576
Romania,ROU,2019,96.226
Romania,ROU,2020,87.059
Russia,RUS,1985,4248.812
Russia,RUS,1986,4625.671
Russia,RUS,1987,5005.473
Russia,RUS,1988,5423.898
Russia,RUS,1989,5662.999
Russia,RUS,1990,5995.9
Russia,RUS,1991,5913.134
Russia,RUS,1992,5922.33
Russia,RUS,1993,5685.989
Russia,RUS,1994,5584.831
Russia,RUS,1995,5411.943
Russia,RUS,1996,5523.217
Russia,RUS,1997,5235.377
Russia,RUS,1998,5412.863
Russia,RUS,1999,5444.13
Russia,RUS,2000,5370.56
Russia,RUS,2001,5347.57
Russia,RUS,2002,5475.397
Russia,RUS,2003,5706.221
Russia,RUS,2004,5825.771
Russia,RUS,2005,5894.742
Russia,RUS,2006,6047.812
Russia,RUS,2007,6016.131
Russia,RUS,2008,6114.53
Russia,RUS,2009,5361.898
Russia,RUS,2010,5983.867
Russia,RUS,2011,6168.277
Russia,RUS,2012,6018.55
Russia,RUS,2013,6144.962
Russia,RUS,2014,5911.552
Russia,RUS,2015,5844.396
Russia,RUS,2016,5892.754
Russia,RUS,2017,6355.609
Russia,RUS,2018,6691.13
Russia,RUS,2019,6790.448
Russia,RUS,2020,6384.897
Russian Federation & USSR,,1900,0
Russian Federation & USSR,,1901,0
Russian Federation & USSR,,1902,0
Russian Federation & USSR,,1903,0
Russian Federation & USSR,,1904,0
Russian Federation & USSR,,1905,0
Russian Federation & USSR,,1906,0
Russian Federation & USSR,,1907,0
Russian Federation & USSR,,1908,0
Russian Federation & USSR,,1909,0
Russian Federation & USSR,,1910,0
Russian Federation & USSR,,1911,0
Russian Federation & USSR,,1912,0
Russian Federation & USSR,,1913,0
Russian Federation & USSR,,1914,0
Russian Federation & USSR,,1915,0
Russian Federation & USSR,,1916,0
Russian Federation & USSR,,1917,0
Russian Federation & USSR,,1918,0
Russian Federation & USSR,,1919,0
Russian Federation & USSR,,1920,0
Russian Federation & USSR,,1921,0
Russian Federation & USSR,,1922,0.217
Russian Federation & USSR,,1923,0.717
Russian Federation & USSR,,1924,1.217
Russian Federation & USSR,,1925,1.716
Russian Federation & USSR,,1926,2.216
Russian Federation & USSR,,1927,2.716
Russian Federation & USSR,,1928,3.215
Russian Federation & USSR,,1929,5.321
Russian Federation & USSR,,1930,7.427
Russian Federation & USSR,,1931,9.533
Russian Federation & USSR,,1932,11.638
Russian Federation & USSR,,1933,13.744
Russian Federation & USSR,,1934,15.85
Russian Federation & USSR,,1935,17.956
Russian Federation & USSR,,1936,20.061
Russian Federation & USSR,,1937,22.167
Russian Federation & USSR,,1938,24.012
Russian Federation & USSR,,1939,25.857
Russian Federation & USSR,,1940,27.702
Russian Federation & USSR,,1941,29.547
Russian Federation & USSR,,1942,31.392
Russian Federation & USSR,,1943,33.237
Russian Federation & USSR,,1944,35.082
Russian Federation & USSR,,1945,36.927
Russian Federation & USSR,,1946,38.772
Russian Federation & USSR,,1947,47.456
Russian Federation & USSR,,1948,52.419
Russian Federation & USSR,,1949,54.177
Russian Federation & USSR,,1950,59.563
Russian Federation & USSR,,1951,64.64
Russian Federation & USSR,,1952,66.005
Russian Federation & USSR,,1953,71.009
Russian Federation & USSR,,1954,77.667
Russian Federation & USSR,,1955,92.648
Russian Federation & USSR,,1956,124.762
Russian Federation & USSR,,1957,192.131
Russian Federation & USSR,,1958,290.373
Russian Federation & USSR,,1959,365.859
Russian Federation & USSR,,1960,468.391
Russian Federation & USSR,,1961,609.809
Russian Federation & USSR,,1962,760.181
Russian Federation & USSR,,1963,928.78
Russian Federation & USSR,,1964,1122.472
Russian Federation & USSR,,1965,1319.949
Russian Federation & USSR,,1966,1478.095
Russian Federation & USSR,,1967,1627.836
Russian Federation & USSR,,1968,1748.348
Russian Federation & USSR,,1969,1872.624
Russian Federation & USSR,,1970,2046.569
Russian Federation & USSR,,1971,2196
Russian Federation & USSR,,1972,2288.927
Russian Federation & USSR,,1973,2443.393
Russian Federation & USSR,,1974,2688.884
Russian Federation & USSR,,1975,2990.764
Russian Federation & USSR,,1976,3318.358
Russian Federation & USSR,,1977,4507.869
Russian Federation & USSR,,1978,3848.143
Russian Federation & USSR,,1979,4203.838
Russian Federation & USSR,,1980,4688.841
Russian Federation & USSR,,1981,4814.612
Russian Federation & USSR,,1982,5180.91
Russian Federation & USSR,,1983,5546.328
Russian Federation & USSR,,1984,6279.578
Russian Federation & USSR,,1985,6873.813
Russian Federation & USSR,,1986,7281.674
Russian Federation & USSR,,1987,7631.688
Russian Federation & USSR,,1988,8183.645
Russian Federation & USSR,,1989,8460.226
Russian Federation & USSR,,1990,8662.168
Russian Federation & USSR,,1991,8496.772
Russian Federation & USSR,,1992,6686.971
Russian Federation & USSR,,1993,6449.94
Russian Federation & USSR,,1994,6342.388
Russian Federation & USSR,,1995,6210.82
Russian Federation & USSR,,1996,5879.375
Russian Federation & USSR,,1997,5594.029
Russian Federation & USSR,,1998,5787.396
Russian Federation & USSR,,1999,5798.893
Russian Federation & USSR,,2000,5722.592
Russian Federation & USSR,,2001,5689.145
Russian Federation & USSR,,2002,5826.069
Russian Federation & USSR,,2003,6069.606
Russian Federation & USSR,,2004,6317.477
Russian Federation & USSR,,2005,6387.624
Russian Federation & USSR,,2006,6541.734
Russian Federation & USSR,,2007,6499.221
Russian Federation & USSR,,2008,6475.108
Russian Federation & USSR,,2009,5809.389
Russian Federation & USSR,,2010,6457.877
Russian Federation & USSR,,2011,6683.729
Russian Federation & USSR,,2012,6543.435
Russian Federation & USSR,,2013,6663.004
Russian Federation & USSR,,2014,6461.065
Russian Federation & USSR,,2015,6479.984
Russian Federation & USSR,,2016,6545.847
Saudi Arabia,SAU,1970,15.362
Saudi Arabia,SAU,1971,12.815
Saudi Arabia,SAU,1972,14.526
Saudi Arabia,SAU,1973,17.1
Saudi Arabia,SAU,1974,21.641
Saudi Arabia,SAU,1975,25.745
Saudi Arabia,SAU,1976,27.792
Saudi Arabia,SAU,1977,39.112
Saudi Arabia,SAU,1978,53.932
Saudi Arabia,SAU,1979,66.215
Saudi Arabia,SAU,1980,92.378
Saudi Arabia,SAU,1981,107.711
Saudi Arabia,SAU,1982,114.162
Saudi Arabia,SAU,1983,111.473
Saudi Arabia,SAU,1984,172.9
Saudi Arabia,SAU,1985,178.6
Saudi Arabia,SAU,1986,239.4
Saudi Arabia,SAU,1987,254.6
Saudi Arabia,SAU,1988,276.45
Saudi Arabia,SAU,1989,283.1
Saudi Arabia,SAU,1990,318.44
Saudi Arabia,SAU,1991,334.115
Saudi Arabia,SAU,1992,363.375
Saudi Arabia,SAU,1993,380.38
Saudi Arabia,SAU,1994,406.315
Saudi Arabia,SAU,1995,407.835
Saudi Arabia,SAU,1996,421.895
Saudi Arabia,SAU,1997,430.73
Saudi Arabia,SAU,1998,444.79
Saudi Arabia,SAU,1999,438.9
Saudi Arabia,SAU,2000,473.195
Saudi Arabia,SAU,2001,510.055
Saudi Arabia,SAU,2002,538.65
Saudi Arabia,SAU,2003,570.57
Saudi Arabia,SAU,2004,623.96
Saudi Arabia,SAU,2005,676.78
Saudi Arabia,SAU,2006,697.88
Saudi Arabia,SAU,2007,706.99
Saudi Arabia,SAU,2008,764.18
Saudi Arabia,SAU,2009,745.275
Saudi Arabia,SAU,2010,832.77
Saudi Arabia,SAU,2011,876.47
Saudi Arabia,SAU,2012,943.635
Saudi Arabia,SAU,2013,950.285
Saudi Arabia,SAU,2014,972.61
Saudi Arabia,SAU,2015,992.275
Saudi Arabia,SAU,2016,1053.17
Saudi Arabia,SAU,2017,1092.502
Saudi Arabia,SAU,2018,1121
Saudi Arabia,SAU,2019,1111.5
Saudi Arabia,SAU,2020,1121.001
Senegal,SEN,1980,0
Senegal,SEN,1981,0
Senegal,SEN,1982,0
Senegal,SEN,1983,0
Senegal,SEN,1984,0
Senegal,SEN,1985,0
Senegal,SEN,1986,0
Senegal,SEN,1987,0
Senegal,SEN,1988,0
Senegal,SEN,1989,0
Senegal,SEN,1990,0
Senegal,SEN,1991,0
Senegal,SEN,1992,0
Senegal,SEN,1993,0.186
Senegal,SEN,1994,0.372
Senegal,SEN,1995,0.467
Senegal,SEN,1996,0.559
Senegal,SEN,1997,0.373
Senegal,SEN,1998,0.373
Senegal,SEN,1999,0.373
Senegal,SEN,2000,0.466
Senegal,SEN,2001,0.466
Senegal,SEN,2002,0.466
Senegal,SEN,2003,0.466
Senegal,SEN,2004,0.466
Senegal,SEN,2005,0.466
Senegal,SEN,2006,0.466
Senegal,SEN,2007,0.466
Senegal,SEN,2008,0.466
Senegal,SEN,2009,0.466
Senegal,SEN,2010,0.466
Senegal,SEN,2011,0.373
Senegal,SEN,2012,0.447
Senegal,SEN,2013,0.559
Senegal,SEN,2014,0.559
Senegal,SEN,2015,0.577
Senegal,SEN,2016,0.559
Serbia,SRB,1992,9.175
Serbia,SRB,1993,10.434
Serbia,SRB,1994,8.538
Serbia,SRB,1995,9.828
Serbia,SRB,1996,7.278
Serbia,SRB,1997,7.462
Serbia,SRB,1998,10.217
Serbia,SRB,1999,7.364
Serbia,SRB,2000,5.889
Serbia,SRB,2001,6.529
Serbia,SRB,2002,6.508
Serbia,SRB,2003,3.579
Serbia,SRB,2004,2.603
Serbia,SRB,2005,2.711
Serbia,SRB,2006,2.053
Serbia,SRB,2007,1.023
Serbia,SRB,2008,1.03
Serbia,SRB,2009,1.956
Serbia,SRB,2010,3.604
Serbia,SRB,2011,5.354
Serbia,SRB,2012,5.787
Serbia,SRB,2013,6.384
Serbia,SRB,2014,6.178
Serbia,SRB,2015,6.178
Serbia,SRB,2016,5.663
Singapore,SGP,1980,0
Singapore,SGP,1981,0
Singapore,SGP,1982,0
Singapore,SGP,1983,0
Singapore,SGP,1984,0
Singapore,SGP,1985,0
Singapore,SGP,1986,0
Singapore,SGP,1987,0
Singapore,SGP,1988,0
Singapore,SGP,1989,0
Singapore,SGP,1990,0
Singapore,SGP,1991,0
Singapore,SGP,1992,0
Singapore,SGP,1993,0
Singapore,SGP,1994,0
Singapore,SGP,1995,0
Singapore,SGP,1996,0
Singapore,SGP,1997,0
Singapore,SGP,1998,0
Singapore,SGP,1999,0
Singapore,SGP,2000,0
Singapore,SGP,2001,0
Singapore,SGP,2002,0
Singapore,SGP,2003,0
Singapore,SGP,2004,0
Singapore,SGP,2005,0
Singapore,SGP,2006,0
Singapore,SGP,2007,0
Singapore,SGP,2008,0
Singapore,SGP,2009,0
Singapore,SGP,2010,0
Singapore,SGP,2011,0
Singapore,SGP,2012,0
Singapore,SGP,2013,0
Singapore,SGP,2014,0
Singapore,SGP,2015,0
Singapore,SGP,2016,0
Slovakia,SVK,1993,2.545
Slovakia,SVK,1994,2.937
Slovakia,SVK,1995,3.417
Slovakia,SVK,1996,3.123
Slovakia,SVK,1997,2.874
Slovakia,SVK,1998,2.586
Slovakia,SVK,1999,2.118
Slovakia,SVK,2000,1.719
Slovakia,SVK,2001,1.949
Slovakia,SVK,2002,1.878
Slovakia,SVK,2003,2.153
Slovakia,SVK,2004,1.836
Slovakia,SVK,2005,1.634
Slovakia,SVK,2006,2.277
Slovakia,SVK,2007,1.406
Slovakia,SVK,2008,1.131
Slovakia,SVK,2009,1.134
Slovakia,SVK,2010,1.142
Slovakia,SVK,2011,1.329
Slovakia,SVK,2012,1.645
Slovakia,SVK,2013,1.35
Slovakia,SVK,2014,1.084
Slovakia,SVK,2015,1.017
Slovakia,SVK,2016,1.006
Slovenia,SVN,1992,0.16
Slovenia,SVN,1993,0.199
Slovenia,SVN,1994,0.098
Slovenia,SVN,1995,0.098
Slovenia,SVN,1996,0.108
Slovenia,SVN,1997,0.143
Slovenia,SVN,1998,0.098
Slovenia,SVN,1999,0
Slovenia,SVN,2000,0
Slovenia,SVN,2001,0
Slovenia,SVN,2002,0.067
Slovenia,SVN,2003,0.056
Slovenia,SVN,2004,0.056
Slovenia,SVN,2005,0.044
Slovenia,SVN,2006,0.044
Slovenia,SVN,2007,0.033
Slovenia,SVN,2008,0.033
Slovenia,SVN,2009,0.033
Slovenia,SVN,2010,0.078
Slovenia,SVN,2011,0.022
Slovenia,SVN,2012,0.022
Slovenia,SVN,2013,0.033
Slovenia,SVN,2014,0.033
Slovenia,SVN,2015,0.033
Slovenia,SVN,2016,0.055
South Africa,ZAF,1980,0
South Africa,ZAF,1981,0
South Africa,ZAF,1982,0
South Africa,ZAF,1983,0
South Africa,ZAF,1984,0
South Africa,ZAF,1985,0
South Africa,ZAF,1986,0
South Africa,ZAF,1987,0
South Africa,ZAF,1988,0
South Africa,ZAF,1989,0
South Africa,ZAF,1990,0
South Africa,ZAF,1991,0
South Africa,ZAF,1992,13.666
South Africa,ZAF,1993,19.469
South Africa,ZAF,1994,21.258
South Africa,ZAF,1995,21.259
South Africa,ZAF,1996,19.966
South Africa,ZAF,1997,18.98
South Africa,ZAF,1998,15.727
South Africa,ZAF,1999,15.184
South Africa,ZAF,2000,17.896
South Africa,ZAF,2001,22.776
South Africa,ZAF,2002,24.945
South Africa,ZAF,2003,24.729
South Africa,ZAF,2004,22.017
South Africa,ZAF,2005,20.173
South Africa,ZAF,2006,31.453
South Africa,ZAF,2007,16.594
South Africa,ZAF,2008,14.75
South Africa,ZAF,2009,11.497
South Africa,ZAF,2010,10.52
South Africa,ZAF,2011,13.883
South Africa,ZAF,2012,11.93
South Africa,ZAF,2013,12.798
South Africa,ZAF,2014,10.304
South Africa,ZAF,2015,11.93
South Africa,ZAF,2016,10.531
Spain,ESP,1900,0
Spain,ESP,1901,0
Spain,ESP,1902,0
Spain,ESP,1903,0
Spain,ESP,1904,0
Spain,ESP,1905,0
Spain,ESP,1906,0
Spain,ESP,1907,0
Spain,ESP,1908,0
Spain,ESP,1909,0
Spain,ESP,1910,0
Spain,ESP,1911,0
Spain,ESP,1912,0
Spain,ESP,1913,0
Spain,ESP,1914,0
Spain,ESP,1915,0
Spain,ESP,1916,0
Spain,ESP,1917,0
Spain,ESP,1918,0
Spain,ESP,1919,0
Spain,ESP,1920,0
Spain,ESP,1921,0
Spain,ESP,1922,0.481
Spain,ESP,1923,0.569
Spain,ESP,1924,0.658
Spain,ESP,1925,0.746
Spain,ESP,1926,0.834
Spain,ESP,1927,0.922
Spain,ESP,1928,1.01
Spain,ESP,1929,1.101
Spain,ESP,1930,1.192
Spain,ESP,1931,1.283
Spain,ESP,1932,1.374
Spain,ESP,1933,1.465
Spain,ESP,1934,1.556
Spain,ESP,1935,1.647
Spain,ESP,1936,1.737
Spain,ESP,1937,1.828
Spain,ESP,1938,1.894
Spain,ESP,1939,1.959
Spain,ESP,1940,2.025
Spain,ESP,1941,2.09
Spain,ESP,1942,2.156
Spain,ESP,1943,2.221
Spain,ESP,1944,2.287
Spain,ESP,1945,2.352
Spain,ESP,1946,2.418
Spain,ESP,1947,2.574
Spain,ESP,1948,2.815
Spain,ESP,1949,3.079
Spain,ESP,1950,3.212
Spain,ESP,1951,3.32
Spain,ESP,1952,3.621
Spain,ESP,1953,3.837
Spain,ESP,1954,3.873
Spain,ESP,1955,3.801
Spain,ESP,1956,4.018
Spain,ESP,1957,4.222
Spain,ESP,1958,4.366
Spain,ESP,1959,4.499
Spain,ESP,1960,4.619
Spain,ESP,1961,4.631
Spain,ESP,1962,4.836
Spain,ESP,1963,4.848
Spain,ESP,1964,4.848
Spain,ESP,1965,5.16
Spain,ESP,1966,5.666
Spain,ESP,1967,6.484
Spain,ESP,1968,7.59
Spain,ESP,1969,8.54
Spain,ESP,1970,9.022
Spain,ESP,1971,0.313
Spain,ESP,1972,0.024
Spain,ESP,1973,0.036
Spain,ESP,1974,0.036
Spain,ESP,1975,0.036
Spain,ESP,1976,0.036
Spain,ESP,1977,0.048
Spain,ESP,1978,0.18
Spain,ESP,1979,0.12
Spain,ESP,1980,0
Spain,ESP,1981,0
Spain,ESP,1982,0
Spain,ESP,1983,0.814
Spain,ESP,1984,2.595
Spain,ESP,1985,2.966
Spain,ESP,1986,4.381
Spain,ESP,1987,8.382
Spain,ESP,1988,10.394
Spain,ESP,1989,18.392
Spain,ESP,1990,16.385
Spain,ESP,1991,15.382
Spain,ESP,1992,14.088
Spain,ESP,1993,7.707
Spain,ESP,1994,2.335
Spain,ESP,1995,4.907
Spain,ESP,1996,5.508
Spain,ESP,1997,2.106
Spain,ESP,1998,1.323
Spain,ESP,1999,1.692
Spain,ESP,2000,1.814
Spain,ESP,2001,5.773
Spain,ESP,2002,6.036
Spain,ESP,2003,2.405
Spain,ESP,2004,4.005
Spain,ESP,2005,1.868
Spain,ESP,2006,0.816
Spain,ESP,2007,0.201
Spain,ESP,2008,0.181
Spain,ESP,2009,0.16
Spain,ESP,2010,0.577
Spain,ESP,2011,0.588
Spain,ESP,2012,0.67
Spain,ESP,2013,0.656
Spain,ESP,2014,0.269
Spain,ESP,2015,0.7
Spain,ESP,2016,0.61
Sudan,SDN,1980,0
Sudan,SDN,1981,0
Sudan,SDN,1982,0
Sudan,SDN,1983,0
Sudan,SDN,1984,0
Sudan,SDN,1985,0
Sudan,SDN,1986,0
Sudan,SDN,1987,0
Sudan,SDN,1988,0
Sudan,SDN,1989,0
Sudan,SDN,1990,0
Sudan,SDN,1991,0
Sudan,SDN,1992,0
Sudan,SDN,1993,0
Sudan,SDN,1994,0
Sudan,SDN,1995,0
Sudan,SDN,1996,0
Sudan,SDN,1997,0
Sudan,SDN,1998,0
Sudan,SDN,1999,0
Sudan,SDN,2000,0
Sudan,SDN,2001,0
Sudan,SDN,2002,0
Sudan,SDN,2003,0
Sudan,SDN,2004,0
Sudan,SDN,2005,0
Sudan,SDN,2006,0
Sudan,SDN,2007,0
Sudan,SDN,2008,0
Sudan,SDN,2009,0
Sudan,SDN,2010,0
Sudan,SDN,2011,0
Sudan,SDN,2012,0
Sudan,SDN,2013,0
Sudan,SDN,2014,0
Sudan,SDN,2015,0
Sudan,SDN,2016,0
Suriname,SUR,1980,0
Suriname,SUR,1981,0
Suriname,SUR,1982,0
Suriname,SUR,1983,0
Suriname,SUR,1984,0
Suriname,SUR,1985,0
Suriname,SUR,1986,0
Suriname,SUR,1987,0
Suriname,SUR,1988,0
Suriname,SUR,1989,0
Suriname,SUR,1990,0
Suriname,SUR,1991,0
Suriname,SUR,1992,0
Suriname,SUR,1993,0
Suriname,SUR,1994,0
Suriname,SUR,1995,0
Suriname,SUR,1996,0
Suriname,SUR,1997,0
Suriname,SUR,1998,0
Suriname,SUR,1999,0
Suriname,SUR,2000,0
Suriname,SUR,2001,0
Suriname,SUR,2002,0
Suriname,SUR,2003,0
Suriname,SUR,2004,0
Suriname,SUR,2005,0
Suriname,SUR,2006,0
Suriname,SUR,2007,0
Suriname,SUR,2008,0
Suriname,SUR,2009,0
Suriname,SUR,2010,0
Suriname,SUR,2011,0
Suriname,SUR,2012,0
Suriname,SUR,2013,0
Suriname,SUR,2014,0
Suriname,SUR,2015,0
Suriname,SUR,2016,0
Sweden,SWE,1980,0
Sweden,SWE,1981,0
Sweden,SWE,1982,0
Sweden,SWE,1983,0
Sweden,SWE,1984,0
Sweden,SWE,1985,0
Sweden,SWE,1986,0
Sweden,SWE,1987,0
Sweden,SWE,1988,0
Sweden,SWE,1989,0
Sweden,SWE,1990,0
Sweden,SWE,1991,0
Sweden,SWE,1992,0
Sweden,SWE,1993,0
Sweden,SWE,1994,0
Sweden,SWE,1995,0
Sweden,SWE,1996,0
Sweden,SWE,1997,0
Sweden,SWE,1998,0
Sweden,SWE,1999,0
Sweden,SWE,2000,0
Sweden,SWE,2001,0
Sweden,SWE,2002,0
Sweden,SWE,2003,0
Sweden,SWE,2004,0
Sweden,SWE,2005,0
Sweden,SWE,2006,0
Sweden,SWE,2007,0
Sweden,SWE,2008,0
Sweden,SWE,2009,0
Sweden,SWE,2010,0
Sweden,SWE,2011,0
Sweden,SWE,2012,0
Sweden,SWE,2013,0
Sweden,SWE,2014,0
Sweden,SWE,2015,0
Sweden,SWE,2016,0
Syria,SYR,1970,0
Syria,SYR,1971,0
Syria,SYR,1972,0
Syria,SYR,1973,0
Syria,SYR,1974,0
Syria,SYR,1975,0
Syria,SYR,1976,0.314
Syria,SYR,1977,0.35
Syria,SYR,1978,0.337
Syria,SYR,1979,0.348
Syria,SYR,1980,0.468
Syria,SYR,1981,0.472
Syria,SYR,1982,0.492
Syria,SYR,1983,0.747
Syria,SYR,1984,1.263
Syria,SYR,1985,1.5
Syria,SYR,1986,3.793
Syria,SYR,1987,3.734
Syria,SYR,1988,8.833
Syria,SYR,1989,14.459
Syria,SYR,1990,15.922
Syria,SYR,1991,18.584
Syria,SYR,1992,19.222
Syria,SYR,1993,19.025
Syria,SYR,1994,20.623
Syria,SYR,1995,26.006
Syria,SYR,1996,27.71
Syria,SYR,1997,42.978
Syria,SYR,1998,54.194
Syria,SYR,1999,53.722
Syria,SYR,2000,53.722
Syria,SYR,2001,55.042
Syria,SYR,2002,60.885
Syria,SYR,2003,64.561
Syria,SYR,2004,59.378
Syria,SYR,2005,57.492
Syria,SYR,2006,58.906
Syria,SYR,2007,56.55
Syria,SYR,2008,55.608
Syria,SYR,2009,61.357
Syria,SYR,2010,84.26
Syria,SYR,2011,74.175
Syria,SYR,2012,60.791
Syria,SYR,2013,49.952
Syria,SYR,2014,46.182
Syria,SYR,2015,40.528
Syria,SYR,2016,35.344
Syria,SYR,2017,34.872
Syria,SYR,2018,34.684
Syria,SYR,2019,33.27
Syria,SYR,2020,29.989
Tajikistan,TJK,1992,1.084
Tajikistan,TJK,1993,0
Tajikistan,TJK,1994,0.359
Tajikistan,TJK,1995,0.424
Tajikistan,TJK,1996,0.304
Tajikistan,TJK,1997,0.434
Tajikistan,TJK,1998,0.651
Tajikistan,TJK,1999,0.651
Tajikistan,TJK,2000,0.434
Tajikistan,TJK,2001,0.542
Tajikistan,TJK,2002,0.217
Tajikistan,TJK,2003,0.434
Tajikistan,TJK,2004,0.423
Tajikistan,TJK,2005,0.445
Tajikistan,TJK,2006,0.39
Tajikistan,TJK,2007,0.217
Tajikistan,TJK,2008,0.325
Tajikistan,TJK,2009,0.412
Tajikistan,TJK,2010,0.445
Tajikistan,TJK,2011,0.206
Tajikistan,TJK,2012,0.163
Tajikistan,TJK,2013,0.141
Tajikistan,TJK,2014,0.13
Tajikistan,TJK,2015,0.217
Tajikistan,TJK,2016,0.206
Thailand,THA,1900,0
Thailand,THA,1901,0
Thailand,THA,1902,0
Thailand,THA,1903,0
Thailand,THA,1904,0
Thailand,THA,1905,0
Thailand,THA,1906,0
Thailand,THA,1907,0
Thailand,THA,1908,0
Thailand,THA,1909,0
Thailand,THA,1910,0
Thailand,THA,1911,0
Thailand,THA,1912,0
Thailand,THA,1913,0
Thailand,THA,1914,0
Thailand,THA,1915,0
Thailand,THA,1916,0
Thailand,THA,1917,0
Thailand,THA,1918,0
Thailand,THA,1919,0
Thailand,THA,1920,0
Thailand,THA,1921,0
Thailand,THA,1922,0
Thailand,THA,1923,0
Thailand,THA,1924,0
Thailand,THA,1925,0
Thailand,THA,1926,0
Thailand,THA,1927,0
Thailand,THA,1928,0
Thailand,THA,1929,0
Thailand,THA,1930,0
Thailand,THA,1931,0
Thailand,THA,1932,0
Thailand,THA,1933,0
Thailand,THA,1934,0
Thailand,THA,1935,0
Thailand,THA,1936,0
Thailand,THA,1937,0
Thailand,THA,1938,0
Thailand,THA,1939,0
Thailand,THA,1940,0
Thailand,THA,1941,0
Thailand,THA,1942,0
Thailand,THA,1943,0
Thailand,THA,1944,0
Thailand,THA,1945,0
Thailand,THA,1946,0
Thailand,THA,1947,0
Thailand,THA,1948,0
Thailand,THA,1949,0
Thailand,THA,1950,0
Thailand,THA,1951,0
Thailand,THA,1952,0
Thailand,THA,1953,0
Thailand,THA,1954,0
Thailand,THA,1955,0
Thailand,THA,1956,0
Thailand,THA,1957,0
Thailand,THA,1958,0
Thailand,THA,1959,0
Thailand,THA,1960,0
Thailand,THA,1961,0
Thailand,THA,1962,0
Thailand,THA,1963,0
Thailand,THA,1964,0
Thailand,THA,1965,0
Thailand,THA,1966,0
Thailand,THA,1967,0
Thailand,THA,1968,0
Thailand,THA,1969,0
Thailand,THA,1970,0
Thailand,THA,1971,0
Thailand,THA,1972,0
Thailand,THA,1973,0
Thailand,THA,1974,0
Thailand,THA,1975,0
Thailand,THA,1976,0
Thailand,THA,1977,0
Thailand,THA,1978,0
Thailand,THA,1979,0
Thailand,THA,1980,0
Thailand,THA,1981,2.726
Thailand,THA,1982,13.892
Thailand,THA,1983,16.353
Thailand,THA,1984,24.413
Thailand,THA,1985,32.091
Thailand,THA,1986,37.44
Thailand,THA,1987,52.309
Thailand,THA,1988,61.999
Thailand,THA,1989,61.936
Thailand,THA,1990,67.499
Thailand,THA,1991,83.651
Thailand,THA,1992,89.244
Thailand,THA,1993,100.446
Thailand,THA,1994,111.036
Thailand,THA,1995,117.561
Thailand,THA,1996,135.904
Thailand,THA,1997,167.303
Thailand,THA,1998,181.637
Thailand,THA,1999,198.966
Thailand,THA,2000,208.95
Thailand,THA,2001,203.245
Thailand,THA,2002,212.444
Thailand,THA,2003,222.179
Thailand,THA,2004,231.476
Thailand,THA,2005,245.177
Thailand,THA,2006,251.703
Thailand,THA,2007,269.032
Thailand,THA,2008,297.979
Thailand,THA,2009,293.897
Thailand,THA,2010,337.151
Thailand,THA,2011,338.039
Thailand,THA,2012,384.499
Thailand,THA,2013,389.347
Thailand,THA,2014,390.92
Thailand,THA,2015,374.773
Thailand,THA,2016,372.737
Thailand,THA,2017,359.465
Thailand,THA,2018,347.281
Thailand,THA,2019,357.727
Thailand,THA,2020,327.064
Togo,TGO,1980,0
Togo,TGO,1981,0
Togo,TGO,1982,0
Togo,TGO,1983,0
Togo,TGO,1984,0
Togo,TGO,1985,0
Togo,TGO,1986,0
Togo,TGO,1987,0
Togo,TGO,1988,0
Togo,TGO,1989,0
Togo,TGO,1990,0
Togo,TGO,1991,0
Togo,TGO,1992,0
Togo,TGO,1993,0
Togo,TGO,1994,0
Togo,TGO,1995,0
Togo,TGO,1996,0
Togo,TGO,1997,0
Togo,TGO,1998,0
Togo,TGO,1999,0
Togo,TGO,2000,0
Togo,TGO,2001,0
Togo,TGO,2002,0
Togo,TGO,2003,0
Togo,TGO,2004,0
Togo,TGO,2005,0
Togo,TGO,2006,0
Togo,TGO,2007,0
Togo,TGO,2008,0
Togo,TGO,2009,0
Togo,TGO,2010,0
Togo,TGO,2011,0
Togo,TGO,2012,0
Togo,TGO,2013,0
Togo,TGO,2014,0
Togo,TGO,2015,0
Togo,TGO,2016,0
Trinidad and Tobago,TTO,1970,17.768
Trinidad and Tobago,TTO,1971,18.635
Trinidad and Tobago,TTO,1972,19.261
Trinidad and Tobago,TTO,1973,18.498
Trinidad and Tobago,TTO,1974,16.9
Trinidad and Tobago,TTO,1975,15.36
Trinidad and Tobago,TTO,1976,17.288
Trinidad and Tobago,TTO,1977,20.322
Trinidad and Tobago,TTO,1978,24.26
Trinidad and Tobago,TTO,1979,25.076
Trinidad and Tobago,TTO,1980,28.332
Trinidad and Tobago,TTO,1981,31.21
Trinidad and Tobago,TTO,1982,37.931
Trinidad and Tobago,TTO,1983,39.297
Trinidad and Tobago,TTO,1984,41.176
Trinidad and Tobago,TTO,1985,42.152
Trinidad and Tobago,TTO,1986,43.134
Trinidad and Tobago,TTO,1987,45.694
Trinidad and Tobago,TTO,1988,52.594
Trinidad and Tobago,TTO,1989,52.695
Trinidad and Tobago,TTO,1990,54.634
Trinidad and Tobago,TTO,1991,55.352
Trinidad and Tobago,TTO,1992,53.488
Trinidad and Tobago,TTO,1993,60.033
Trinidad and Tobago,TTO,1994,68.757
Trinidad and Tobago,TTO,1995,73.813
Trinidad and Tobago,TTO,1996,83.344
